"UF";"Município";"Cargo";"Quantitativo";"Vaga";"Concorrência";
"AM";"JURUÁ";"Prefeito";"4";"1";"4,00"
"AM";"JUTAÍ";"Prefeito";"4";"1";"4,00"
"AM";"LÁBREA";"Prefeito";"3";"1";"3,00"
"AM";"MANACAPURU";"Prefeito";"5";"1";"5,00"
"AM";"MANAQUIRI";"Prefeito";"4";"1";"4,00"
"AM";"MANAUS";"Prefeito";"11";"1";"11,00"
"AM";"MANICORÉ";"Prefeito";"4";"1";"4,00"
"AM";"MARAÃ";"Prefeito";"6";"1";"6,00"
"AM";"MAUÉS";"Prefeito";"3";"1";"3,00"
"AM";"NHAMUNDÁ";"Prefeito";"4";"1";"4,00"
"AM";"NOVA OLINDA DO NORTE";"Prefeito";"7";"1";"7,00"
"AM";"NOVO AIRÃO";"Prefeito";"5";"1";"5,00"
"AM";"NOVO ARIPUANÃ";"Prefeito";"4";"1";"4,00"
"AM";"PARINTINS";"Prefeito";"3";"1";"3,00"
"AM";"PAUINI";"Prefeito";"3";"1";"3,00"
"AM";"PRESIDENTE FIGUEIREDO";"Prefeito";"10";"1";"10,00"
"AM";"RIO PRETO DA EVA";"Prefeito";"2";"1";"2,00"
"AM";"SANTA ISABEL DO RIO NEGRO";"Prefeito";"7";"1";"7,00"
"AM";"SANTO ANTÔNIO DO IÇÁ";"Prefeito";"4";"1";"4,00"
"AM";"SÃO GABRIEL DA CACHOEIRA";"Prefeito";"6";"1";"6,00"
"AM";"SÃO PAULO DE OLIVENÇA";"Prefeito";"4";"1";"4,00"
"AM";"SÃO SEBASTIÃO DO UATUMÃ";"Prefeito";"5";"1";"5,00"
"AM";"SILVES";"Prefeito";"5";"1";"5,00"
"AM";"TABATINGA";"Prefeito";"5";"1";"5,00"
"AM";"TAPAUÁ";"Prefeito";"2";"1";"2,00"
"AM";"TEFÉ";"Prefeito";"7";"1";"7,00"
"AM";"TONANTINS";"Prefeito";"4";"1";"4,00"
"AM";"UARINI";"Prefeito";"3";"1";"3,00"
"AM";"URUCARÁ";"Prefeito";"5";"1";"5,00"
"AM";"URUCURITUBA";"Prefeito";"3";"1";"3,00"
"AP";"AMAPÁ";"Prefeito";"3";"1";"3,00"
"AP";"CALÇOENE";"Prefeito";"5";"1";"5,00"
"AP";"CUTIAS";"Prefeito";"5";"1";"5,00"
"AP";"FERREIRA GOMES";"Prefeito";"5";"1";"5,00"
"AP";"ITAUBAL";"Prefeito";"6";"1";"6,00"
"AP";"LARANJAL DO JARI";"Prefeito";"5";"1";"5,00"
"AP";"MACAPÁ";"Prefeito";"10";"1";"10,00"
"AP";"MAZAGÃO";"Prefeito";"6";"1";"6,00"
"AP";"OIAPOQUE";"Prefeito";"7";"1";"7,00"
"AP";"PEDRA BRANCA DO AMAPARI";"Prefeito";"3";"1";"3,00"
"AP";"PORTO GRANDE";"Prefeito";"7";"1";"7,00"
"AP";"PRACUÚBA";"Prefeito";"5";"1";"5,00"
"AP";"SANTANA";"Prefeito";"9";"1";"9,00"
"AP";"SERRA DO NAVIO";"Prefeito";"5";"1";"5,00"
"AP";"TARTARUGALZINHO";"Prefeito";"4";"1";"4,00"
"AP";"VITÓRIA DO JARI";"Prefeito";"7";"1";"7,00"
"BA";"ABAÍRA";"Prefeito";"2";"1";"2,00"
"BA";"ABARÉ";"Prefeito";"3";"1";"3,00"
"BA";"ACAJUTIBA";"Prefeito";"2";"1";"2,00"
"BA";"ADUSTINA";"Prefeito";"3";"1";"3,00"
"BA";"ÁGUA FRIA";"Prefeito";"4";"1";"4,00"
"BA";"AIQUARA";"Prefeito";"2";"1";"2,00"
"BA";"ALAGOINHAS";"Prefeito";"7";"1";"7,00"
"BA";"ALCOBAÇA";"Prefeito";"3";"1";"3,00"
"BA";"ALMADINA";"Prefeito";"4";"1";"4,00"
"BA";"AMARGOSA";"Prefeito";"2";"1";"2,00"
"BA";"AMÉLIA RODRIGUES";"Prefeito";"5";"1";"5,00"
"BA";"AMÉRICA DOURADA";"Prefeito";"4";"1";"4,00"
"BA";"ANAGÉ";"Prefeito";"7";"1";"7,00"
"BA";"ANDARAÍ";"Prefeito";"2";"1";"2,00"
"BA";"ANDORINHA";"Prefeito";"3";"1";"3,00"
"BA";"ANGICAL";"Prefeito";"3";"1";"3,00"
"BA";"ANGUERA";"Prefeito";"2";"1";"2,00"
"BA";"ANTAS";"Prefeito";"2";"1";"2,00"
"BA";"ANTÔNIO CARDOSO";"Prefeito";"5";"1";"5,00"
"BA";"ANTÔNIO GONÇALVES";"Prefeito";"3";"1";"3,00"
"BA";"APORÁ";"Prefeito";"3";"1";"3,00"
"BA";"APUAREMA";"Prefeito";"2";"1";"2,00"
"BA";"ARAÇÁS";"Prefeito";"4";"1";"4,00"
"BA";"ARACATU";"Prefeito";"2";"1";"2,00"
"BA";"ARACI";"Prefeito";"3";"1";"3,00"
"BA";"ARAMARI";"Prefeito";"3";"1";"3,00"
"BA";"ARATACA";"Prefeito";"3";"1";"3,00"
"BA";"ARATUÍPE";"Prefeito";"3";"1";"3,00"
"BA";"AURELINO LEAL";"Prefeito";"2";"1";"2,00"
"BA";"BAIANÓPOLIS";"Prefeito";"4";"1";"4,00"
"BA";"BAIXA GRANDE";"Prefeito";"2";"1";"2,00"
"BA";"BANZAÊ";"Prefeito";"2";"1";"2,00"
"BA";"BARRA";"Prefeito";"4";"1";"4,00"
"BA";"BARRA DA ESTIVA";"Prefeito";"3";"1";"3,00"
"BA";"BARRA DO CHOÇA";"Prefeito";"4";"1";"4,00"
"BA";"BARRA DO MENDES";"Prefeito";"2";"1";"2,00"
"BA";"BARRA DO ROCHA";"Prefeito";"2";"1";"2,00"
"BA";"BARREIRAS";"Prefeito";"4";"1";"4,00"
"BA";"BARRO ALTO";"Prefeito";"2";"1";"2,00"
"BA";"BARRO PRETO";"Prefeito";"2";"1";"2,00"
"BA";"BARROCAS";"Prefeito";"2";"1";"2,00"
"BA";"BELMONTE";"Prefeito";"3";"1";"3,00"
"BA";"BELO CAMPO";"Prefeito";"3";"1";"3,00"
"BA";"BIRITINGA";"Prefeito";"5";"1";"5,00"
"BA";"BOA NOVA";"Prefeito";"4";"1";"4,00"
"BA";"BOA VISTA DO TUPIM";"Prefeito";"4";"1";"4,00"
"BA";"BOM JESUS DA LAPA";"Prefeito";"3";"1";"3,00"
"BA";"BOM JESUS DA SERRA";"Prefeito";"3";"1";"3,00"
"BA";"BONINAL";"Prefeito";"3";"1";"3,00"
"BA";"BONITO";"Prefeito";"2";"1";"2,00"
"BA";"BOQUIRA";"Prefeito";"3";"1";"3,00"
"BA";"BOTUPORÃ";"Prefeito";"2";"1";"2,00"
"BA";"BREJÕES";"Prefeito";"5";"1";"5,00"
"BA";"BREJOLÂNDIA";"Prefeito";"2";"1";"2,00"
"BA";"BROTAS DE MACAÚBAS";"Prefeito";"4";"1";"4,00"
"BA";"BRUMADO";"Prefeito";"4";"1";"4,00"
"BA";"BUERAREMA";"Prefeito";"2";"1";"2,00"
"BA";"BURITIRAMA";"Prefeito";"4";"1";"4,00"
"BA";"CAATIBA";"Prefeito";"2";"1";"2,00"
"BA";"CABACEIRAS DO PARAGUAÇU";"Prefeito";"5";"1";"5,00"
"BA";"CACHOEIRA";"Prefeito";"5";"1";"5,00"
"BA";"CACULÉ";"Prefeito";"2";"1";"2,00"
"BA";"CAEM";"Prefeito";"2";"1";"2,00"
"BA";"CAETANOS";"Prefeito";"3";"1";"3,00"
"BA";"CAETITÉ";"Prefeito";"4";"1";"4,00"
"BA";"CAFARNAUM";"Prefeito";"2";"1";"2,00"
"BA";"CAIRU";"Prefeito";"4";"1";"4,00"
"BA";"CALDEIRÃO GRANDE";"Prefeito";"3";"1";"3,00"
"BA";"CAMACÃ";"Prefeito";"3";"1";"3,00"
"BA";"CAMAÇARI";"Prefeito";"11";"1";"11,00"
"BA";"CAMAMU";"Prefeito";"2";"1";"2,00"
"BA";"CAMPO ALEGRE DE LOURDES";"Prefeito";"3";"1";"3,00"
"BA";"CAMPO FORMOSO";"Prefeito";"2";"1";"2,00"
"BA";"CANÁPOLIS";"Prefeito";"3";"1";"3,00"
"BA";"CANARANA";"Prefeito";"3";"1";"3,00"
"BA";"CANAVIEIRAS";"Prefeito";"3";"1";"3,00"
"BA";"CANDEAL";"Prefeito";"4";"1";"4,00"
"BA";"CANDEIAS";"Prefeito";"9";"1";"9,00"
